year,gender,age,constituency_area,area,value,elderly
2015,None,65 - 69,Ang Mo Kio,Ang Mo Kio Town Centre,270,Y
2015,None,65 - 69,Ang Mo Kio,Cheng San,1920,Y
2015,None,65 - 69,Ang Mo Kio,Chong Boon,1950,Y
2015,None,65 - 69,Ang Mo Kio,Kebun Bahru,1610,Y
2015,None,65 - 69,Ang Mo Kio,Sembawang Hills,400,Y
2015,None,65 - 69,Ang Mo Kio,Shangri-La,1110,Y
2015,None,65 - 69,Ang Mo Kio,Tagore,400,Y
2015,None,65 - 69,Ang Mo Kio,Townsville,1590,Y
2015,None,65 - 69,Ang Mo Kio,Yio Chu Kang East,230,Y
2015,None,65 - 69,Ang Mo Kio,Yio Chu Kang West,1580,Y
2015,None,65 - 69,Bedok,Bayshore,290,Y
2015,None,65 - 69,Bedok,Bedok North,5350,Y
2015,None,65 - 69,Bedok,Bedok Reservoir,1200,Y
2015,None,65 - 69,Bedok,Bedok South,3090,Y
2015,None,65 - 69,Bedok,Frankel,1750,Y
2015,None,65 - 69,Bedok,Kaki Bukit,2230,Y
2015,None,65 - 69,Bedok,Kembangan,2310,Y
2015,None,65 - 69,Bedok,Siglap,520,Y
2015,None,65 - 69,Bishan,Bishan East,1680,Y
2015,None,65 - 69,Bishan,Marymount,1380,Y
2015,None,65 - 69,Bishan,Upper Thomson,1800,Y
2015,None,65 - 69,Bukit Batok,Bukit Batok Central,1210,Y
2015,None,65 - 69,Bukit Batok,Bukit Batok East,720,Y
2015,None,65 - 69,Bukit Batok,Bukit Batok South,460,Y
2015,None,65 - 69,Bukit Batok,Bukit Batok West,710,Y
2015,None,65 - 69,Bukit Batok,Gombak,460,Y
2015,None,65 - 69,Bukit Batok,Guilin,510,Y
2015,None,65 - 69,Bukit Batok,Hillview,720,Y
2015,None,65 - 69,Bukit Batok,Hong Kah North,1210,Y
2015,None,65 - 69,Bukit Merah,Alexandra Hill,1080,Y
2015,None,65 - 69,Bukit Merah,Alexandra North,30,Y
2015,None,65 - 69,Bukit Merah,Bukit Ho Swee,1070,Y
2015,None,65 - 69,Bukit Merah,Bukit Merah,100,Y
2015,None,65 - 69,Bukit Merah,Depot Road,290,Y
2015,None,65 - 69,Bukit Merah,Everton Park,600,Y
2015,None,65 - 69,Bukit Merah,Henderson Hill,850,Y
2015,None,65 - 69,Bukit Merah,Kampong Tiong Bahru,770,Y
2015,None,65 - 69,Bukit Merah,Maritime Square,80,Y
2015,None,65 - 69,Bukit Merah,Redhill,580,Y
2015,None,65 - 69,Bukit Merah,Telok Blangah Drive,1130,Y
2015,None,65 - 69,Bukit Merah,Telok Blangah Rise,1090,Y
2015,None,65 - 69,Bukit Merah,Telok Blangah Way,710,Y
2015,None,65 - 69,Bukit Merah,Tiong Bahru,760,Y
2015,None,65 - 69,Bukit Merah,Tiong Bahru Station,890,Y
2015,None,65 - 69,Bukit Panjang,Bangkit,1070,Y
2015,None,65 - 69,Bukit Panjang,Dairy Farm,220,Y
2015,None,65 - 69,Bukit Panjang,Fajar,920,Y
2015,None,65 - 69,Bukit Panjang,Jelebu,1370,Y
2015,None,65 - 69,Bukit Panjang,Nature Reserve,160,Y
2015,None,65 - 69,Bukit Panjang,Saujana,780,Y
2015,None,65 - 69,Bukit Panjang,Senja,670,Y
2015,None,65 - 69,Bukit Timah,Anak Bukit,1140,Y
2015,None,65 - 69,Bukit Timah,Coronation Road,320,Y
2015,None,65 - 69,Bukit Timah,Farrer Court,270,Y
2015,None,65 - 69,Bukit Timah,Hillcrest,430,Y
2015,None,65 - 69,Bukit Timah,Holland Road,440,Y
2015,None,65 - 69,Bukit Timah,Leedon Park,380,Y
2015,None,65 - 69,Bukit Timah,Swiss Club,250,Y
2015,None,65 - 69,Bukit Timah,Ulu Pandan,710,Y
2015,None,65 - 69,Changi,Changi Point,60,Y
2015,None,65 - 69,Changi,Changi West,30,Y
2015,None,65 - 69,Choa Chu Kang,Choa Chu Kang Central,710,Y
2015,None,65 - 69,Choa Chu Kang,Choa Chu Kang North,930,Y
2015,None,65 - 69,Choa Chu Kang,Keat Hong,500,Y
2015,None,65 - 69,Choa Chu Kang,Peng Siang,1160,Y
2015,None,65 - 69,Choa Chu Kang,Teck Whye,1190,Y
2015,None,65 - 69,Choa Chu Kang,Yew Tee,1170,Y
2015,None,65 - 69,Clementi,Clementi Central,880,Y
2015,None,65 - 69,Clementi,Clementi North,2240,Y
2015,None,65 - 69,Clementi,Clementi West,1060,Y
2015,None,65 - 69,Clementi,Clementi Woods,1090,Y
2015,None,65 - 69,Clementi,Faber,190,Y
2015,None,65 - 69,Clementi,Sunset Way,440,Y
2015,None,65 - 69,Clementi,West Coast,290,Y
2015,None,65 - 69,Downtown Core,Bugis,210,Y
2015,None,65 - 69,Downtown Core,Central Subzone,10,Y
2015,None,65 - 69,Downtown Core,Tanjong Pagar,20,Y
2015,None,65 - 69,Geylang,Aljunied,2310,Y
2015,None,65 - 69,Geylang,Geylang East,2050,Y
2015,None,65 - 69,Geylang,Kampong Ubi,600,Y
2015,None,65 - 69,Geylang,Macpherson,1510,Y
2015,None,65 - 69,Hougang,Hougang Central,220,Y
2015,None,65 - 69,Hougang,Hougang East,950,Y
2015,None,65 - 69,Hougang,Hougang West,2530,Y
2015,None,65 - 69,Hougang,Kangkar,1280,Y
2015,None,65 - 69,Hougang,Kovan,1270,Y
2015,None,65 - 69,Hougang,Lorong Ah Soo,2000,Y
2015,None,65 - 69,Hougang,Tai Seng,720,Y
2015,None,65 - 69,Hougang,Trafalgar,1860,Y
2015,None,65 - 69,Jurong East,Lakeside,70,Y
2015,None,65 - 69,Jurong East,Teban Gardens,1260,Y
2015,None,65 - 69,Jurong East,Toh Guan,680,Y
2015,None,65 - 69,Jurong East,Yuhua East,1660,Y
2015,None,65 - 69,Jurong East,Yuhua West,1090,Y
2015,None,65 - 69,Jurong West,Boon Lay Place,1280,Y
2015,None,65 - 69,Jurong West,Hong Kah,3080,Y
2015,None,65 - 69,Jurong West,Jurong West Central,2150,Y
2015,None,65 - 69,Jurong West,Taman Jurong,1440,Y
2015,None,65 - 69,Jurong West,Wenya,240,Y
2015,None,65 - 69,Jurong West,Yunnan,2630,Y
2015,None,65 - 69,Kallang,Bendemeer,1960,Y
2015,None,65 - 69,Kallang,Boon Keng,650,Y
2015,None,65 - 69,Kallang,Crawford,820,Y
2015,None,65 - 69,Kallang,Geylang Bahru,750,Y
2015,None,65 - 69,Kallang,Kampong Bugis,60,Y
2015,None,65 - 69,Kallang,Kampong Java,750,Y
2015,None,65 - 69,Kallang,Lavender,640,Y
2015,None,65 - 69,Kallang,Tanjong Rhu,460,Y
2015,None,65 - 69,Mandai,Mandai Estate,80,Y
2015,None,65 - 69,Marine Parade,Katong,470,Y
2015,None,65 - 69,Marine Parade,Marine Parade,1720,Y
2015,None,65 - 69,Marine Parade,Mountbatten,570,Y
2015,None,65 - 69,Museum,Dhoby Ghaut,10,Y
2015,None,65 - 69,Museum,Fort Canning,10,Y
2015,None,65 - 69,Newton,Cairnhill,170,Y
2015,None,65 - 69,Newton,Goodwood Park,30,Y
2015,None,65 - 69,Newton,Monk's Hill,50,Y
2015,None,65 - 69,Newton,Newton Circus,10,Y
2015,None,65 - 69,Newton,Orange Grove,110,Y
2015,None,65 - 69,Novena,Balestier,1770,Y
2015,None,65 - 69,Novena,Dunearn,210,Y
2015,None,65 - 69,Novena,Malcolm,150,Y
2015,None,65 - 69,Novena,Moulmein,290,Y
2015,None,65 - 69,Novena,Mount Pleasant,40,Y
2015,None,65 - 69,Orchard,Boulevard,30,Y
2015,None,65 - 69,Orchard,Somerset,10,Y
2015,None,65 - 69,Orchard,Tanglin,30,Y
2015,None,65 - 69,Outram,China Square,150,Y
2015,None,65 - 69,Outram,Chinatown,630,Y
2015,None,65 - 69,Outram,Pearl's Hill,660,Y
2015,None,65 - 69,Outram,People's Park,30,Y
2015,None,65 - 69,Pasir Ris,Flora Drive,440,Y
2015,None,65 - 69,Pasir Ris,Loyang East,100,Y
2015,None,65 - 69,Pasir Ris,Loyang West,10,Y
2015,None,65 - 69,Pasir Ris,Pasir Ris Central,790,Y
2015,None,65 - 69,Pasir Ris,Pasir Ris Drive,2110,Y
2015,None,65 - 69,Pasir Ris,Pasir Ris Park,50,Y
2015,None,65 - 69,Pasir Ris,Pasir Ris West,970,Y
2015,None,65 - 69,Punggol,Matilda,790,Y
2015,None,65 - 69,Punggol,Northshore,10,Y
2015,None,65 - 69,Punggol,Punggol Field,1390,Y
2015,None,65 - 69,Punggol,Punggol Town Centre,140,Y
2015,None,65 - 69,Punggol,Waterway East,700,Y
2015,None,65 - 69,Queenstown,Commonwealth,490,Y
2015,None,65 - 69,Queenstown,Dover,710,Y
2015,None,65 - 69,Queenstown,Ghim Moh,840,Y
2015,None,65 - 69,Queenstown,Holland Drive,1040,Y
2015,None,65 - 69,Queenstown,Kent Ridge,60,Y
2015,None,65 - 69,Queenstown,Margaret Drive,580,Y
2015,None,65 - 69,Queenstown,Mei Chin,870,Y
2015,None,65 - 69,Queenstown,One North,20,Y
2015,None,65 - 69,Queenstown,Pasir Panjang 1,200,Y
2015,None,65 - 69,Queenstown,Pasir Panjang 2,200,Y
2015,None,65 - 69,Queenstown,Port,10,Y
2015,None,65 - 69,Queenstown,Queensway,20,Y
2015,None,65 - 69,Queenstown,Tanglin Halt,860,Y
2015,None,65 - 69,River Valley,Institution Hill,150,Y
2015,None,65 - 69,River Valley,Leonie Hill,110,Y
2015,None,65 - 69,River Valley,One Tree Hill,100,Y
2015,None,65 - 69,River Valley,Oxley,100,Y
2015,None,65 - 69,Rochor,Bencoolen,90,Y
2015,None,65 - 69,Rochor,Farrer Park,160,Y
2015,None,65 - 69,Rochor,Kampong Glam,10,Y
2015,None,65 - 69,Rochor,Little India,260,Y
2015,None,65 - 69,Rochor,Mount Emily,40,Y
2015,None,65 - 69,Rochor,Selegie,10,Y
2015,None,65 - 69,Rochor,Sungei Road,180,Y
2015,None,65 - 69,Rochor,Victoria,170,Y
2015,None,65 - 69,Seletar,Seletar,10,Y
2015,None,65 - 69,Sembawang,Admiralty,420,Y
2015,None,65 - 69,Sembawang,Sembawang Central,770,Y
2015,None,65 - 69,Sembawang,Sembawang North,740,Y
2015,None,65 - 69,Sembawang,Sembawang Springs,190,Y
2015,None,65 - 69,Sembawang,Sembawang Straits,80,Y
2015,None,65 - 69,Sengkang,Anchorvale,1100,Y
2015,None,65 - 69,Sengkang,Compassvale,490,Y
2015,None,65 - 69,Sengkang,Fernvale,1010,Y
2015,None,65 - 69,Sengkang,Rivervale,2160,Y
2015,None,65 - 69,Sengkang,Sengkang Town Centre,1670,Y
2015,None,65 - 69,Serangoon,Lorong Chuan,370,Y
2015,None,65 - 69,Serangoon,Seletar Hills,780,Y
2015,None,65 - 69,Serangoon,Serangoon Central,1590,Y
2015,None,65 - 69,Serangoon,Serangoon Garden,2490,Y
2015,None,65 - 69,Serangoon,Serangoon North,680,Y
2015,None,65 - 69,Serangoon,Upper Paya Lebar,930,Y
2015,None,65 - 69,Singapore River,Boat Quay,10,Y
2015,None,65 - 69,Singapore River,Robertson Quay,70,Y
2015,None,65 - 69,Southern Islands,Sentosa,40,Y
2015,None,65 - 69,Sungei Kadut,Gali Batu,10,Y
2015,None,65 - 69,Sungei Kadut,Turf Club,50,Y
2015,None,65 - 69,Tampines,Simei,1860,Y
2015,None,65 - 69,Tampines,Tampines East,6220,Y
2015,None,65 - 69,Tampines,Tampines West,3320,Y
2015,None,65 - 69,Tampines,Xilin,60,Y
2015,None,65 - 69,Tanglin,Chatsworth,250,Y
2015,None,65 - 69,Tanglin,Nassim,430,Y
2015,None,65 - 69,Tanglin,Ridout,90,Y
2015,None,65 - 69,Tanglin,Tyersall,160,Y
2015,None,65 - 69,Toa Payoh,Boon Teck,940,Y
2015,None,65 - 69,Toa Payoh,Braddell,610,Y
2015,None,65 - 69,Toa Payoh,Joo Seng,410,Y
2015,None,65 - 69,Toa Payoh,Kim Keat,540,Y
2015,None,65 - 69,Toa Payoh,Lorong 8 Toa Payoh,530,Y
2015,None,65 - 69,Toa Payoh,Pei Chun,680,Y
2015,None,65 - 69,Toa Payoh,Potong Pasir,900,Y
2015,None,65 - 69,Toa Payoh,Sennett,310,Y
2015,None,65 - 69,Toa Payoh,Toa Payoh Central,1520,Y
2015,None,65 - 69,Toa Payoh,Toa Payoh West,880,Y
2015,None,65 - 69,Toa Payoh,Woodleigh,90,Y
2015,None,65 - 69,Western Water Catchment,Western Water Catchment,10,Y
2015,None,65 - 69,Woodlands,Midview,950,Y
2015,None,65 - 69,Woodlands,North Coast,800,Y
2015,None,65 - 69,Woodlands,Woodgrove,1000,Y
2015,None,65 - 69,Woodlands,Woodlands East,2360,Y
2015,None,65 - 69,Woodlands,Woodlands South,1070,Y
2015,None,65 - 69,Woodlands,Woodlands West,1470,Y
2015,None,65 - 69,Yishun,Khatib,540,Y
2015,None,65 - 69,Yishun,Lower Seletar,50,Y
2015,None,65 - 69,Yishun,Nee Soon,50,Y
2015,None,65 - 69,Yishun,Northland,1270,Y
2015,None,65 - 69,Yishun,Springleaf,250,Y
2015,None,65 - 69,Yishun,Yishun Central,70,Y
2015,None,65 - 69,Yishun,Yishun East,1720,Y
2015,None,65 - 69,Yishun,Yishun South,1800,Y
2015,None,65 - 69,Yishun,Yishun West,2590,Y
2015,None,70 - 74,Ang Mo Kio,Ang Mo Kio Town Centre,160,Y
2015,None,70 - 74,Ang Mo Kio,Cheng San,1070,Y
2015,None,70 - 74,Ang Mo Kio,Chong Boon,1290,Y
2015,None,70 - 74,Ang Mo Kio,Kebun Bahru,1010,Y
2015,None,70 - 74,Ang Mo Kio,Sembawang Hills,260,Y
2015,None,70 - 74,Ang Mo Kio,Shangri-La,750,Y
2015,None,70 - 74,Ang Mo Kio,Tagore,220,Y
2015,None,70 - 74,Ang Mo Kio,Townsville,1040,Y
2015,None,70 - 74,Ang Mo Kio,Yio Chu Kang East,120,Y
2015,None,70 - 74,Ang Mo Kio,Yio Chu Kang West,760,Y
2015,None,70 - 74,Bedok,Bayshore,130,Y
2015,None,70 - 74,Bedok,Bedok North,2940,Y
2015,None,70 - 74,Bedok,Bedok Reservoir,590,Y
2015,None,70 - 74,Bedok,Bedok South,1930,Y
2015,None,70 - 74,Bedok,Frankel,960,Y
2015,None,70 - 74,Bedok,Kaki Bukit,1020,Y
2015,None,70 - 74,Bedok,Kembangan,1400,Y
2015,None,70 - 74,Bedok,Siglap,350,Y
2015,None,70 - 74,Bishan,Bishan East,870,Y
2015,None,70 - 74,Bishan,Marymount,740,Y
2015,None,70 - 74,Bishan,Upper Thomson,1120,Y
2015,None,70 - 74,Bukit Batok,Bukit Batok Central,640,Y
2015,None,70 - 74,Bukit Batok,Bukit Batok East,320,Y
2015,None,70 - 74,Bukit Batok,Bukit Batok South,200,Y
2015,None,70 - 74,Bukit Batok,Bukit Batok West,350,Y
2015,None,70 - 74,Bukit Batok,Gombak,270,Y
2015,None,70 - 74,Bukit Batok,Guilin,300,Y
2015,None,70 - 74,Bukit Batok,Hillview,370,Y
2015,None,70 - 74,Bukit Batok,Hong Kah North,620,Y
2015,None,70 - 74,Bukit Merah,Alexandra Hill,630,Y
2015,None,70 - 74,Bukit Merah,Alexandra North,20,Y
2015,None,70 - 74,Bukit Merah,Bukit Ho Swee,750,Y
2015,None,70 - 74,Bukit Merah,Bukit Merah,60,Y
2015,None,70 - 74,Bukit Merah,Depot Road,180,Y
2015,None,70 - 74,Bukit Merah,Everton Park,370,Y
2015,None,70 - 74,Bukit Merah,Henderson Hill,620,Y
2015,None,70 - 74,Bukit Merah,Kampong Tiong Bahru,500,Y
2015,None,70 - 74,Bukit Merah,Maritime Square,40,Y
2015,None,70 - 74,Bukit Merah,Redhill,370,Y
2015,None,70 - 74,Bukit Merah,Telok Blangah Drive,720,Y
2015,None,70 - 74,Bukit Merah,Telok Blangah Rise,690,Y
2015,None,70 - 74,Bukit Merah,Telok Blangah Way,490,Y
2015,None,70 - 74,Bukit Merah,Tiong Bahru,500,Y
2015,None,70 - 74,Bukit Merah,Tiong Bahru Station,560,Y
2015,None,70 - 74,Bukit Panjang,Bangkit,670,Y
2015,None,70 - 74,Bukit Panjang,Dairy Farm,100,Y
2015,None,70 - 74,Bukit Panjang,Fajar,520,Y
2015,None,70 - 74,Bukit Panjang,Jelebu,720,Y
2015,None,70 - 74,Bukit Panjang,Nature Reserve,80,Y
2015,None,70 - 74,Bukit Panjang,Saujana,320,Y
2015,None,70 - 74,Bukit Panjang,Senja,330,Y
2015,None,70 - 74,Bukit Timah,Anak Bukit,690,Y
2015,None,70 - 74,Bukit Timah,Coronation Road,240,Y
2015,None,70 - 74,Bukit Timah,Farrer Court,150,Y
2015,None,70 - 74,Bukit Timah,Hillcrest,300,Y
2015,None,70 - 74,Bukit Timah,Holland Road,270,Y
2015,None,70 - 74,Bukit Timah,Leedon Park,210,Y
2015,None,70 - 74,Bukit Timah,Swiss Club,170,Y
2015,None,70 - 74,Bukit Timah,Ulu Pandan,360,Y
2015,None,70 - 74,Changi,Changi Point,30,Y
2015,None,70 - 74,Changi,Changi West,20,Y
2015,None,70 - 74,Choa Chu Kang,Choa Chu Kang Central,400,Y
2015,None,70 - 74,Choa Chu Kang,Choa Chu Kang North,500,Y
2015,None,70 - 74,Choa Chu Kang,Keat Hong,240,Y
2015,None,70 - 74,Choa Chu Kang,Peng Siang,510,Y
2015,None,70 - 74,Choa Chu Kang,Teck Whye,740,Y
2015,None,70 - 74,Choa Chu Kang,Yew Tee,620,Y
2015,None,70 - 74,Clementi,Clementi Central,520,Y
2015,None,70 - 74,Clementi,Clementi North,1220,Y
2015,None,70 - 74,Clementi,Clementi West,530,Y
2015,None,70 - 74,Clementi,Clementi Woods,570,Y
2015,None,70 - 74,Clementi,Faber,140,Y
2015,None,70 - 74,Clementi,Sunset Way,230,Y
2015,None,70 - 74,Clementi,West Coast,140,Y
2015,None,70 - 74,Downtown Core,Bugis,120,Y
2015,None,70 - 74,Downtown Core,Central Subzone,10,Y
2015,None,70 - 74,Downtown Core,Tanjong Pagar,10,Y
2015,None,70 - 74,Geylang,Aljunied,1380,Y
2015,None,70 - 74,Geylang,Geylang East,1080,Y
2015,None,70 - 74,Geylang,Kampong Ubi,320,Y
2015,None,70 - 74,Geylang,Macpherson,1100,Y
2015,None,70 - 74,Hougang,Hougang Central,120,Y
2015,None,70 - 74,Hougang,Hougang East,500,Y
2015,None,70 - 74,Hougang,Hougang West,1300,Y
2015,None,70 - 74,Hougang,Kangkar,780,Y
2015,None,70 - 74,Hougang,Kovan,680,Y
2015,None,70 - 74,Hougang,Lorong Ah Soo,1200,Y
2015,None,70 - 74,Hougang,Tai Seng,450,Y
2015,None,70 - 74,Hougang,Trafalgar,950,Y
2015,None,70 - 74,Jurong East,Lakeside,60,Y
2015,None,70 - 74,Jurong East,Teban Gardens,630,Y
2015,None,70 - 74,Jurong East,Toh Guan,290,Y
2015,None,70 - 74,Jurong East,Yuhua East,830,Y
2015,None,70 - 74,Jurong East,Yuhua West,560,Y
2015,None,70 - 74,Jurong West,Boon Lay Place,760,Y
2015,None,70 - 74,Jurong West,Hong Kah,1530,Y
2015,None,70 - 74,Jurong West,Jurong West Central,890,Y
2015,None,70 - 74,Jurong West,Taman Jurong,760,Y
2015,None,70 - 74,Jurong West,Wenya,120,Y
2015,None,70 - 74,Jurong West,Yunnan,1200,Y
2015,None,70 - 74,Kallang,Bendemeer,1280,Y
2015,None,70 - 74,Kallang,Boon Keng,400,Y
2015,None,70 - 74,Kallang,Crawford,560,Y
2015,None,70 - 74,Kallang,Geylang Bahru,520,Y
2015,None,70 - 74,Kallang,Kampong Bugis,30,Y
2015,None,70 - 74,Kallang,Kampong Java,420,Y
2015,None,70 - 74,Kallang,Lavender,380,Y
2015,None,70 - 74,Kallang,Tanjong Rhu,320,Y
2015,None,70 - 74,Mandai,Mandai Estate,50,Y
2015,None,70 - 74,Marine Parade,Katong,280,Y
2015,None,70 - 74,Marine Parade,Marine Parade,1230,Y
2015,None,70 - 74,Marine Parade,Mountbatten,280,Y
2015,None,70 - 74,Newton,Cairnhill,90,Y
2015,None,70 - 74,Newton,Goodwood Park,10,Y
2015,None,70 - 74,Newton,Monk's Hill,30,Y
2015,None,70 - 74,Newton,Orange Grove,40,Y
2015,None,70 - 74,Novena,Balestier,1170,Y
2015,None,70 - 74,Novena,Dunearn,140,Y
2015,None,70 - 74,Novena,Malcolm,90,Y
2015,None,70 - 74,Novena,Moulmein,180,Y
2015,None,70 - 74,Novena,Mount Pleasant,20,Y
2015,None,70 - 74,Orchard,Boulevard,10,Y
2015,None,70 - 74,Orchard,Somerset,10,Y
2015,None,70 - 74,Orchard,Tanglin,10,Y
2015,None,70 - 74,Outram,China Square,90,Y
2015,None,70 - 74,Outram,Chinatown,390,Y
2015,None,70 - 74,Outram,Pearl's Hill,450,Y
2015,None,70 - 74,Outram,People's Park,10,Y
2015,None,70 - 74,Pasir Ris,Flora Drive,260,Y
2015,None,70 - 74,Pasir Ris,Loyang East,60,Y
2015,None,70 - 74,Pasir Ris,Loyang West,10,Y
2015,None,70 - 74,Pasir Ris,Pasir Ris Central,400,Y
2015,None,70 - 74,Pasir Ris,Pasir Ris Drive,1040,Y
2015,None,70 - 74,Pasir Ris,Pasir Ris Park,40,Y
2015,None,70 - 74,Pasir Ris,Pasir Ris West,540,Y
2015,None,70 - 74,Punggol,Matilda,400,Y
2015,None,70 - 74,Punggol,Northshore,10,Y
2015,None,70 - 74,Punggol,Punggol Field,700,Y
2015,None,70 - 74,Punggol,Punggol Town Centre,80,Y
2015,None,70 - 74,Punggol,Waterway East,380,Y
2015,None,70 - 74,Queenstown,Commonwealth,370,Y
2015,None,70 - 74,Queenstown,Dover,430,Y
2015,None,70 - 74,Queenstown,Ghim Moh,620,Y
2015,None,70 - 74,Queenstown,Holland Drive,790,Y
2015,None,70 - 74,Queenstown,Kent Ridge,40,Y
2015,None,70 - 74,Queenstown,Margaret Drive,330,Y
2015,None,70 - 74,Queenstown,Mei Chin,580,Y
2015,None,70 - 74,Queenstown,One North,10,Y
2015,None,70 - 74,Queenstown,Pasir Panjang 1,100,Y
2015,None,70 - 74,Queenstown,Pasir Panjang 2,90,Y
2015,None,70 - 74,Queenstown,Queensway,10,Y
2015,None,70 - 74,Queenstown,Tanglin Halt,580,Y
2015,None,70 - 74,River Valley,Institution Hill,70,Y
2015,None,70 - 74,River Valley,Leonie Hill,60,Y
2015,None,70 - 74,River Valley,One Tree Hill,70,Y
2015,None,70 - 74,River Valley,Oxley,60,Y
2015,None,70 - 74,Rochor,Bencoolen,50,Y
2015,None,70 - 74,Rochor,Farrer Park,110,Y
2015,None,70 - 74,Rochor,Kampong Glam,10,Y
2015,None,70 - 74,Rochor,Little India,190,Y
2015,None,70 - 74,Rochor,Mount Emily,10,Y
2015,None,70 - 74,Rochor,Selegie,10,Y
2015,None,70 - 74,Rochor,Sungei Road,130,Y
2015,None,70 - 74,Rochor,Victoria,110,Y
2015,None,70 - 74,Sembawang,Admiralty,280,Y
2015,None,70 - 74,Sembawang,Sembawang Central,450,Y
2015,None,70 - 74,Sembawang,Sembawang North,380,Y
2015,None,70 - 74,Sembawang,Sembawang Springs,120,Y
2015,None,70 - 74,Sembawang,Sembawang Straits,40,Y
2015,None,70 - 74,Sengkang,Anchorvale,600,Y
2015,None,70 - 74,Sengkang,Compassvale,290,Y
2015,None,70 - 74,Sengkang,Fernvale,550,Y
2015,None,70 - 74,Sengkang,Rivervale,1020,Y
2015,None,70 - 74,Sengkang,Sengkang Town Centre,890,Y
2015,None,70 - 74,Serangoon,Lorong Chuan,210,Y
2015,None,70 - 74,Serangoon,Seletar Hills,450,Y
2015,None,70 - 74,Serangoon,Serangoon Central,780,Y
2015,None,70 - 74,Serangoon,Serangoon Garden,1390,Y
2015,None,70 - 74,Serangoon,Serangoon North,360,Y
2015,None,70 - 74,Serangoon,Upper Paya Lebar,500,Y
2015,None,70 - 74,Singapore River,Boat Quay,10,Y
2015,None,70 - 74,Singapore River,Robertson Quay,40,Y
2015,None,70 - 74,Southern Islands,Sentosa,20,Y
2015,None,70 - 74,Sungei Kadut,Gali Batu,20,Y
2015,None,70 - 74,Sungei Kadut,Turf Club,30,Y
2015,None,70 - 74,Tampines,Simei,850,Y
2015,None,70 - 74,Tampines,Tampines East,3000,Y
2015,None,70 - 74,Tampines,Tampines West,1630,Y
2015,None,70 - 74,Tampines,Xilin,30,Y
2015,None,70 - 74,Tanglin,Chatsworth,170,Y
2015,None,70 - 74,Tanglin,Nassim,210,Y
2015,None,70 - 74,Tanglin,Ridout,40,Y
2015,None,70 - 74,Tanglin,Tyersall,120,Y
2015,None,70 - 74,Toa Payoh,Boon Teck,690,Y
2015,None,70 - 74,Toa Payoh,Braddell,440,Y
2015,None,70 - 74,Toa Payoh,Joo Seng,250,Y
2015,None,70 - 74,Toa Payoh,Kim Keat,330,Y
2015,None,70 - 74,Toa Payoh,Lorong 8 Toa Payoh,400,Y
2015,None,70 - 74,Toa Payoh,Pei Chun,510,Y
2015,None,70 - 74,Toa Payoh,Potong Pasir,460,Y
2015,None,70 - 74,Toa Payoh,Sennett,190,Y
2015,None,70 - 74,Toa Payoh,Toa Payoh Central,1060,Y
2015,None,70 - 74,Toa Payoh,Toa Payoh West,680,Y
2015,None,70 - 74,Toa Payoh,Woodleigh,40,Y
2015,None,70 - 74,Western Water Catchment,Western Water Catchment,10,Y
2015,None,70 - 74,Woodlands,Midview,540,Y
2015,None,70 - 74,Woodlands,North Coast,430,Y
2015,None,70 - 74,Woodlands,Woodgrove,540,Y
2015,None,70 - 74,Woodlands,Woodlands East,1160,Y
2015,None,70 - 74,Woodlands,Woodlands South,530,Y
2015,None,70 - 74,Woodlands,Woodlands West,860,Y
2015,None,70 - 74,Yishun,Khatib,280,Y
2015,None,70 - 74,Yishun,Lower Seletar,30,Y
2015,None,70 - 74,Yishun,Nee Soon,40,Y
2015,None,70 - 74,Yishun,Northland,640,Y
2015,None,70 - 74,Yishun,Springleaf,130,Y
2015,None,70 - 74,Yishun,Yishun Central,40,Y
2015,None,70 - 74,Yishun,Yishun East,820,Y
2015,None,70 - 74,Yishun,Yishun South,930,Y
2015,None,70 - 74,Yishun,Yishun West,1520,Y
2015,None,75 - 79,Ang Mo Kio,Ang Mo Kio Town Centre,120,Y
2015,None,75 - 79,Ang Mo Kio,Cheng San,790,Y
2015,None,75 - 79,Ang Mo Kio,Chong Boon,920,Y
2015,None,75 - 79,Ang Mo Kio,Kebun Bahru,810,Y
2015,None,75 - 79,Ang Mo Kio,Sembawang Hills,190,Y
2015,None,75 - 79,Ang Mo Kio,Shangri-La,560,Y
2015,None,75 - 79,Ang Mo Kio,Tagore,200,Y
2015,None,75 - 79,Ang Mo Kio,Townsville,840,Y
2015,None,75 - 79,Ang Mo Kio,Yio Chu Kang East,90,Y
2015,None,75 - 79,Ang Mo Kio,Yio Chu Kang West,630,Y
2015,None,75 - 79,Bedok,Bayshore,100,Y
2015,None,75 - 79,Bedok,Bedok North,2260,Y
2015,None,75 - 79,Bedok,Bedok Reservoir,410,Y
2015,None,75 - 79,Bedok,Bedok South,1550,Y
2015,None,75 - 79,Bedok,Frankel,890,Y
2015,None,75 - 79,Bedok,Kaki Bukit,790,Y
2015,None,75 - 79,Bedok,Kembangan,1030,Y
2015,None,75 - 79,Bedok,Siglap,290,Y
2015,None,75 - 79,Bishan,Bishan East,680,Y
2015,None,75 - 79,Bishan,Marymount,550,Y
2015,None,75 - 79,Bishan,Upper Thomson,910,Y
2015,None,75 - 79,Bukit Batok,Bukit Batok Central,480,Y
2015,None,75 - 79,Bukit Batok,Bukit Batok East,250,Y
